scene_id,plm_fname,plume_extent_km2,max_conc,lon,lat,fold
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_8.npy,1.3428,1841.0,47.740314927190894,30.28797147862258,4
20240609T050543_2416104_016,20240609T050543_2416104_016_3222_9.npy,0.99,1841.0,47.740314927190894,30.28797147862258,4
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_1.npy,7.7364,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_2.npy,6.2244,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_3.npy,1.278,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_4.npy,2.7504,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_5.npy,4.05,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_6.npy,1.3968,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_7.npy,0.0468,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_8.npy,0.1656,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3225_9.npy,0.1188,5119.0,49.1159588310813,31.30628415166404,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_2.npy,2.1852,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_3.npy,0.1728,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_4.npy,5.8248,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_5.npy,2.7576,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_6.npy,0.2844,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_7.npy,0.5075999999999999,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_8.npy,0.5724,4092.0,49.09698069287233,32.06432521498244,0
20240609T050607_2416104_018,20240609T050607_2416104_018_3226_9.npy,0.11159999999999999,4092.0,49.09698069287233,32.06432521498244,0
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_1.npy,7.7256,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_2.npy,11.9376,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_3.npy,5.4468,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_4.npy,3.0564,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_5.npy,7.6895999999999995,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_6.npy,4.6872,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_7.npy,0.19799999999999998,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_8.npy,2.1456,4185.0,-95.36135395870735,29.091264306416765,2
20240609T142206_2416110_013,20240609T142206_2416110_013_3219_9.npy,1.9476,4185.0,-95.36135395870735,29.091264306416765,2
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_1.npy,3.8556,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_2.npy,0.9935999999999999,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_3.npy,0.0432,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_4.npy,5.6628,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_5.npy,2.052,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_6.npy,0.18,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_7.npy,1.8072,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_8.npy,1.0584,4977.0,108.17863610000629,35.881099925067055,3
20240610T011426_2416201_018,20240610T011426_2416201_018_3234_9.npy,0.1368,4977.0,108.17863610000629,35.881099925067055,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_1.npy,4.2876,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_2.npy,11.6568,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_3.npy,13.5144,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_4.npy,3.0492,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_5.npy,10.2996,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_6.npy,14.4072,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_7.npy,0.738,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_8.npy,5.5764,1944.0,49.81652324725255,26.244001342550582,3
20240610T041628_2416203_003,20240610T041628_2416203_003_3229_9.npy,12.096,1944.0,49.81652324725255,26.244001342550582,3
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_1.npy,5.922,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_2.npy,3.8051999999999997,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_3.npy,1.1448,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_4.npy,13.2948,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_5.npy,11.033999999999999,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_6.npy,4.7448,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_7.npy,14.7456,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_8.npy,14.3532,7218.0,52.0640770437152,28.633620059320396,1
20240610T041715_2416203_007,20240610T041715_2416203_007_3230_9.npy,7.1028,7218.0,52.0640770437152,28.633620059320396,1
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_1.npy,1.8252,4847.0,52.70228472005694,29.42744846897571,2
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_4.npy,4.3632,4847.0,52.70228472005694,29.42744846897571,2
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_5.npy,10.4004,4847.0,52.70228472005694,29.42744846897571,2
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_7.npy,2.538,4847.0,52.70228472005694,29.42744846897571,2
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_8.npy,5.6735999999999995,4847.0,52.70228472005694,29.42744846897571,2
20240610T041727_2416203_008,20240610T041727_2416203_008_3232_9.npy,4.7088,4847.0,52.70228472005694,29.42744846897571,2
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_1.npy,0.3528,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_2.npy,0.5256,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_3.npy,0.1728,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_4.npy,0.8964,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_5.npy,4.3595999999999995,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_6.npy,4.2012,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_7.npy,0.5436,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_8.npy,6.3864,3946.0,53.25102403055638,29.743570028285177,0
20240610T041739_2416203_009,20240610T041739_2416203_009_3233_9.npy,9.2124,3946.0,53.25102403055638,29.743570028285177,0
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_1.npy,0.0324,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_2.npy,3.348,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_3.npy,3.888,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_4.npy,0.3096,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_5.npy,3.7152,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_6.npy,3.9672,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_7.npy,0.2772,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_8.npy,0.6192,5812.0,69.81080519918581,27.96938522200637,4
20240612T105308_2416407_003,20240612T105308_2416407_003_3311_9.npy,0.34199999999999997,5812.0,69.81080519918581,27.96938522200637,4
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_1.npy,0.6083999999999999,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_2.npy,1.0116,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_3.npy,0.5148,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_4.npy,5.7348,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_5.npy,3.87,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_6.npy,0.7524,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_7.npy,7.8876,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_8.npy,2.8584,3069.0,21.450171182560947,29.14223416332095,2
20240612T135823_2416409_014,20240612T135823_2416409_014_3244_9.npy,0.2376,3069.0,21.450171182560947,29.14223416332095,2
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_1.npy,0.3888,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_2.npy,5.061599999999999,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_3.npy,12.0456,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_4.npy,0.5075999999999999,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_5.npy,5.616,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_6.npy,10.116,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_7.npy,0.1188,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_8.npy,1.6956,4440.0,85.1239938037459,45.46777088319958,0
20240615T015805_2416702_007,20240615T015805_2416702_007_3243_9.npy,2.898,4440.0,85.1239938037459,45.46777088319958,0
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_1.npy,1.4724,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_2.npy,2.178,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_3.npy,0.7091999999999999,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_4.npy,2.2212,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_5.npy,5.5332,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_6.npy,6.6312,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_7.npy,0.7488,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_8.npy,3.3552,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3329_9.npy,6.3468,11281.0,42.890587266018,51.33581121741396,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_1.npy,1.026,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_2.npy,1.5839999999999999,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_3.npy,0.5688,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_4.npy,1.5876,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_5.npy,4.6512,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_6.npy,6.4332,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_7.npy,0.5616,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_8.npy,3.0671999999999997,11357.0,43.15357003834234,51.43341307106011,2
20240619T050711_2417104_011,20240619T050711_2417104_011_3330_9.npy,6.606,11357.0,43.15357003834234,51.43341307106011,2
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_1.npy,0.3816,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_2.npy,1.9512,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_3.npy,3.2616,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_4.npy,1.3032,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_5.npy,6.5556,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_6.npy,10.630799999999999,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_7.npy,0.9216,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_8.npy,6.066,3817.0,38.763655554346784,45.17333862470044,4
20240623T064530_2417505_006,20240623T064530_2417505_006_3252_9.npy,11.840399999999999,3817.0,38.763655554346784,45.17333862470044,4
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_1.npy,0.2988,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_2.npy,0.3636,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_3.npy,0.0648,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_4.npy,0.4032,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_5.npy,0.522,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_6.npy,0.1188,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_7.npy,0.10439999999999999,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_8.npy,0.15839999999999999,950.0,67.48788108240755,26.16971548727547,1
20240623T065329_2417505_023,20240623T065329_2417505_023_3254_9.npy,0.054,950.0,67.48788108240755,26.16971548727547,1
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_1.npy,0.2268,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_2.npy,1.3572,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_3.npy,2.8691999999999998,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_4.npy,0.5148,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_5.npy,3.6719999999999997,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_6.npy,8.0244,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_7.npy,0.288,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_8.npy,2.3148,1464.0,36.13274336606288,32.50895588159273,0
20240623T082351_2417506_027,20240623T082351_2417506_027_3251_9.npy,5.1552,1464.0,36.13274336606288,32.50895588159273,0
20240623T095646_2417507_015,20240623T095646_2417507_015_3249_1.npy,0.0576,1069.0,13.345963934809356,32.596255317353986,0
20240624T025623_2417602_012,20240624T025623_2417602_012_3265_2.npy,0.324,3444.0,106.7476844790498,37.177035648479695,2
20240624T025623_2417602_012,20240624T025623_2417602_012_3265_3.npy,0.18359999999999999,3444.0,106.7476844790498,37.177035648479695,2
20240624T025623_2417602_012,20240624T025623_2417602_012_3265_6.npy,1.2491999999999999,3444.0,106.7476844790498,37.177035648479695,2
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_1.npy,2.2104,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_2.npy,1.656,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_3.npy,0.3132,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_4.npy,8.9892,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_5.npy,5.0687999999999995,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_6.npy,0.6335999999999999,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_7.npy,8.802,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_8.npy,3.7439999999999998,2372.0,32.45911804132599,39.95109722211134,4
20240624T073352_2417605_013,20240624T073352_2417605_013_3259_9.npy,0.3204,2372.0,32.45911804132599,39.95109722211134,4
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_1.npy,0.9072,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_2.npy,1.8539999999999999,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_3.npy,0.9468,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_4.npy,2.3291999999999997,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_5.npy,4.3308,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_6.npy,2.0016,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_7.npy,1.422,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_8.npy,2.4768,1854.0,37.40102523094252,36.980747476146966,1
20240624T073515_2417605_020,20240624T073515_2417605_020_3260_9.npy,1.0548,1854.0,37.40102523094252,36.980747476146966,1
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_1.npy,0.0288,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_2.npy,0.1008,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_3.npy,0.072,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_4.npy,0.1224,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_5.npy,2.1959999999999997,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_6.npy,4.9608,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_7.npy,0.0936,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_8.npy,2.0951999999999997,3950.0,38.615083843796526,35.37085912350581,0
20240624T073538_2417605_022,20240624T073538_2417605_022_3261_9.npy,5.1156,3950.0,38.615083843796526,35.37085912350581,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_1.npy,3.2616,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_2.npy,7.8732,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_3.npy,9.7308,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_4.npy,6.9948,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_5.npy,13.5,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_6.npy,12.5316,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_7.npy,3.8664,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3262_8.npy,6.6888,2362.0,49.88376007976435,26.170257719795774,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3263_1.npy,0.018,1966.0,49.43316485543131,25.69092417188915,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3263_2.npy,0.039599999999999996,1966.0,49.43316485543131,25.69092417188915,0
20240624T073918_2417605_029,20240624T073918_2417605_029_3263_4.npy,0.6984,1966.0,49.43316485543131,25.69092417188915,0
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_1.npy,0.378,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_2.npy,2.5848,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_3.npy,5.1444,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_4.npy,2.3112,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_5.npy,8.2044,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_6.npy,12.517199999999999,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_7.npy,1.9367999999999999,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_8.npy,6.0336,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151739_2417610_014,20240624T151739_2417610_014_3256_9.npy,10.152,7114.0,-87.33577042639291,40.93199585125506,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_1.npy,0.34199999999999997,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_2.npy,1.926,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_3.npy,1.5839999999999999,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_4.npy,0.972,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_5.npy,3.5063999999999997,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_6.npy,2.5343999999999998,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_7.npy,0.63,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_8.npy,1.5804,3230.0,-86.69159819232836,40.89024394719532,3
20240624T151751_2417610_015,20240624T151751_2417610_015_3257_9.npy,0.9504,3230.0,-86.69159819232836,40.89024394719532,3
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_1.npy,2.628,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_2.npy,5.4252,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_3.npy,2.7972,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_4.npy,2.5056,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_5.npy,4.4676,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_6.npy,1.962,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_7.npy,0.1368,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_8.npy,0.2592,2882.0,110.84208223950556,38.744087632020616,1
20240625T020841_2417702_012,20240625T020841_2417702_012_3286_9.npy,0.1224,2882.0,110.84208223950556,38.744087632020616,1
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_1.npy,7.8804,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_2.npy,2.8764,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_3.npy,0.2556,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_4.npy,2.8872,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_5.npy,1.7711999999999999,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3290_7.npy,0.29159999999999997,3517.0,113.00342106524744,37.89332480773837,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_1.npy,12.3912,5373.0,112.96709148639026,37.94971698984504,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_2.npy,14.202,5373.0,112.96709148639026,37.94971698984504,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_3.npy,7.811999999999999,5373.0,112.96709148639026,37.94971698984504,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_4.npy,13.482,5373.0,112.96709148639026,37.94971698984504,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_5.npy,14.7384,5373.0,112.96709148639026,37.94971698984504,3
20240625T020904_2417702_014,20240625T020904_2417702_014_3291_6.npy,10.123199999999999,5373.0,112.96709148639026,37.94971698984504,3
